customer_id,customer_name,gender,age,country,customer_segment,order_id,order_date,shipping_date,delivery_date,delivery_time_days,order_status,product_id,product_name,product_category,sub_category,brand,supplier_name,quantity,unit_price,total_amount,discount_percentage,shipping_cost,profit,profit_margin,warehouse_location,shipping_provider,Customer_rating,return_flag,product_views,add_to_cart_count,repeat_purchase_flag,payment_method,sales_channel
CUST8440,Katherine Kennedy,Female,28,South Africa,Returning,ORD024647,5/31/2022,5/31/2022,6/4/2022,4,Cancelled,PROD554,HyperGrid Smartphones,Electronics,Smartphones,HyperGrid,PrimeSource,3,2497.11,7491.33,0.93,9.29,1081.19,14.43,Accra,GIG,0,No,4463,138,Yes,Cash,Store
CUST1537,Christy Brown MD,Male,31,South Africa,Returning,ORD024648,11/22/2022,11/24/2022,11/30/2022,6,Returned,PROD105,Auralis Men Wear,Fashion,Men Wear,Auralis,NextWave,4,177.68,710.72,50.8,135.65,40.01,5.63,Lagos,GIG,0,No,2046,50,No,Card,Mobile_App
CUST4271,Walter Johnson,Male,45,South Africa,New,ORD024649,9/13/2023,9/17/2023,9/27/2023,10,Cancelled,PROD842,HyperGrid Gaming Accessories,Gaming,Gaming Accessories,HyperGrid,PrimeSource,2,358.26,716.52,19.2,115.46,-26.4,-3.68,Lagos,FedEx,1,No,142,8,No,Transfer,Marketplace
CUST3337,Danny Holloway,Male,49,Nigeria,Returning,ORD024650,2/6/2024,6/2/2024,10/2/2024,4,Delivered,PROD739,NovaTech Shoes,Fashion,Shoes,NovaTech,GlobalTech,5,234.46,1172.3,40.22,97.74,308.2,26.29,Abuja,DHL,2,No,2585,33,No,Wallet,Website
CUST2479,Kimberly Simmons,Female,20,Kenya,Returning,ORD024651,6/25/2022,6/27/2022,7/4/2022,7,Delivered,PROD976,HyperGrid Accessories,Electronics,Accessories,HyperGrid,SupplyHub Ltd,7,799.01,5593.07,12.72,21.41,29.22,0.52,Accra,UPS,2,Yes,791,97,Yes,Card,Store
CUST4632,Timothy Nash,Female,19,South Africa,Returning,ORD024652,10/29/2023,11/1/2023,10/31/2023,-1,Pending,PROD523,NovaTech Laptops,Electronics,Laptops,NovaTech,SupplyHub Ltd,3,1324.44,3973.32,44.85,116,103.2,2.6,Abuja,DHL,1,No,2901,575,Yes,Transfer,Marketplace
CUST9602,Melanie Foster,Male,58,South Africa,New,ORD024653,2/2/2022,2/3/2022,8/2/2022,5,Pending,PROD969,NovaTech Consoles,Gaming,Consoles,NovaTech,GlobalTech,4,1015.31,4061.24,59.22,127.25,333.17,8.2,Lagos,DHL,5,No,4554,884,No,Card,Marketplace
CUST1924,Emily Reid,Male,65,Kenya,New,ORD024654,5/3/2023,5/4/2023,5/10/2023,6,Delivered,PROD480,NovaTech Kitchen,Home Appliances,Kitchen,NovaTech,NextWave,7,926.88,6488.16,44.04,87.2,1181.2,18.21,Lagos,FedEx,0,Yes,828,14,No,Transfer,Mobile_App
CUST8717,Travis Peters,Female,58,Ghana,Returning,ORD024655,1/6/2023,6/5/2023,6/6/2023,1,Returned,PROD295,Zentrix Smartphones,Electronics,Smartphones,Zentrix,PrimeSource,3,228.66,685.98,47.91,124.29,9.82,1.43,Lagos,GIG,1,No,2533,211,No,Card,Marketplace
CUST1360,Jason Bradford,Female,23,South Africa,Returning,ORD024656,6/14/2024,6/13/2024,6/17/2024,4,Returned,PROD327,Auralis Accessories,Electronics,Accessories,Auralis,PrimeSource,2,2265.39,4530.78,43.31,72.68,229.75,5.07,Lagos,UPS,2,No,1277,6,No,Wallet,Marketplace
CUST3698,Sara Taylor,Female,65,South Africa,New,ORD024657,5/9/2022,10/5/2022,5/9/2022,-1,Delivered,PROD860,Auralis VR,Gaming,VR,Auralis,PrimeSource,3,991.23,2973.69,1.9,47.82,-251.51,-8.46,Accra,DHL,2,Yes,2286,423,No,Card,Store
CUST8279,Christian Delgado,Female,31,South Africa,New,ORD024658,1/26/2022,1/26/2022,2/3/2022,8,Delivered,PROD144,Zentrix Men Wear,Fashion,Men Wear,Zentrix,GlobalTech,1,59.23,473.84,29.99,32.67,10.24,2.16,Lagos,DHL,4,Yes,3661,432,No,Transfer,Mobile_App
CUST3370,Justin Moreno,Female,18,Nigeria,New,ORD024659,2/4/2022,4/4/2022,4/5/2022,1,Returned,PROD793,HyperGrid Smartphones,Electronics,Smartphones,HyperGrid,NextWave,7,799.72,5598.04,25.99,132.1,239.29,4.27,Lagos,FedEx,5,Yes,311,20,No,Transfer,Marketplace
CUST3228,Brittany Ford,Male,33,Kenya,New,ORD024660,12/1/2022,11/30/2022,5/12/2022,5,Delivered,PROD300,Zentrix VR,Gaming,VR,Zentrix,GlobalTech,2,232.53,465.06,35.76,25.48,9.03,1.94,Lagos,DHL,1,Yes,2663,318,No,Card,Store
CUST7225,David Norris,Female,39,Nigeria,Returning,ORD024661,6/21/2022,6/24/2022,6/30/2022,6,Pending,PROD204,OmniCore Accessories,Electronics,Accessories,OmniCore,SupplyHub Ltd,4,2092.86,8371.44,41.14,53.93,-18.32,-0.22,Lagos,DHL,5,Yes,1363,233,No,Transfer,Marketplace
CUST9621,Jason Becker,Female,64,Kenya,Returning,ORD024662,5/24/2022,5/27/2022,5/30/2022,3,Returned,PROD286,Zentrix Laptops,Electronics,Laptops,Zentrix,SupplyHub Ltd,8,937.02,7496.16,31.36,58.79,470.61,6.28,Lagos,UPS,2,No,3585,444,Yes,Wallet,Website
CUST2360,Gary Smith,Female,31,Kenya,Returning,ORD024663,8/4/2023,7/8/2023,8/7/2023,0,Returned,PROD401,HyperGrid Cleaning,Home Appliances,Cleaning,HyperGrid,NextWave,4,843.25,3373,53.88,23.68,1194.31,35.41,Lagos,GIG,3,No,361,26,No,Transfer,Website
CUST9717,Gina Ford,Male,63,Nigeria,New,ORD024664,1/30/2023,1/30/2023,2/6/2023,7,Cancelled,PROD863,Auralis Laptops,Electronics,Laptops,Auralis,NextWave,6,1710.97,10265.82,53.83,33.62,435.6,4.24,Accra,DHL,2,Yes,302,34,No,Transfer,Mobile_App
CUST3223,Cheyenne Walker,Male,57,Nigeria,Vip,ORD024665,3/25/2024,3/30/2024,3/29/2024,-1,Pending,PROD203,HyperGrid Laptops,Electronics,Laptops,HyperGrid,PrimeSource,8,1133.86,9070.88,48.29,67.82,3488.97,38.46,Abuja,DHL,4,No,4149,632,No,Card,Marketplace
CUST2287,Ashley Brown,Female,26,Nigeria,New,ORD024666,8/5/2024,8/5/2024,8/4/2024,-1,Delivered,PROD470,HyperGrid Women Wear,Fashion,Women Wear,HyperGrid,SupplyHub Ltd,5,71.24,356.2,55.92,69.8,106.47,29.89,Lagos,GIG,1,Yes,4992,44,No,Card,Store
CUST4503,,Female,35,Kenya,New,ORD024667,10/6/2023,10/8/2023,10/15/2023,7,Returned,PROD757,OmniCore Women Wear,Fashion,Women Wear,OmniCore,GlobalTech,8,264.11,2112.88,1.92,145.96,135.44,6.41,Lagos,GIG,4,No,4741,492,No,Card,Store
CUST8808,Daniel Scott,Male,50,Kenya,New,ORD024668,1/1/2025,1/6/2025,1/14/2025,8,Delivered,PROD460,HyperGrid VR,Gaming,VR,HyperGrid,GlobalTech,6,542.22,3253.32,44.38,92.79,1112.05,34.18,Lagos,DHL,1,Yes,930,96,No,Transfer,Store
CUST7453,Gary Lee,Male,33,South Africa,New,ORD024669,9/26/2024,9/25/2024,9/25/2024,0,Returned,PROD652,NovaTech Smartphones,Electronics,Smartphones,NovaTech,PrimeSource,4,886.46,3545.84,36.04,99.84,558.98,15.76,Abuja,GIG,4,Yes,4929,785,No,Card,Website
CUST3161,Amy Bush,Female,43,Nigeria,Returning,ORD024670,7/2/2022,7/7/2022,7/11/2022,4,Cancelled,PROD507,NovaTech Consoles,Gaming,Consoles,NovaTech,NextWave,2,406.25,812.5,26.87,37.21,125.19,15.41,Abuja,UPS,2,No,1190,197,No,Card,Marketplace
CUST6758,Samuel Crawford,Female,49,Ghana,Returning,ORD024671,10/3/2023,7/10/2023,10/6/2023,-1,Delivered,PROD656,HyperGrid Men Wear,Fashion,Men Wear,HyperGrid,GlobalTech,5,23.62,118.1,52.93,138.28,-7.22,-6.11,Lagos,UPS,5,No,2701,428,Yes,Transfer,Website
CUST4363,Tiffany Whitney,Female,59,Ghana,New,ORD024672,5/6/2024,11/5/2024,5/15/2024,4,Pending,PROD522,HyperGrid Cleaning,Home Appliances,Cleaning,HyperGrid,GlobalTech,8,876.07,7008.56,7.04,41.19,2796.77,39.91,Lagos,UPS,4,No,2346,50,No,Cash,Website
CUST8364,Dennis Bishop,Female,38,Kenya,Returning,ORD024673,9/16/2022,9/19/2022,9/21/2022,2,Delivered,PROD252,HyperGrid Smartphones,Electronics,Smartphones,HyperGrid,PrimeSource,5,680.44,3402.2,53.26,126.86,542.73,15.95,Abuja,UPS,3,No,4696,878,No,Transfer,Marketplace
CUST7036,Mr. Ryan Martin,Male,26,South Africa,Returning,ORD024674,3/2/2024,3/6/2024,3/16/2024,10,Cancelled,PROD280,Auralis Cooling,Home Appliances,Cooling,Auralis,PrimeSource,6,581.25,3487.5,42.28,40.78,-432.27,-12.39,Accra,FedEx,1,Yes,4218,205,Yes,Transfer,Store
CUST1142,Rebecca Chapman,Male,56,South Africa,New,ORD024675,10/24/2023,10/23/2023,10/27/2023,4,Returned,PROD466,HyperGrid Accessories,Electronics,Accessories,HyperGrid,GlobalTech,1,1847.09,1847.09,31.43,25.2,609,32.97,Lagos,GIG,5,No,3468,434,No,Card,Mobile_App
CUST2523,Brian Weber,Male,44,South Africa,Returning,ORD024676,3/23/2024,3/25/2024,3/30/2024,5,Returned,PROD286,Auralis VR,Gaming,VR,Auralis,PrimeSource,5,798.69,3993.45,53.86,100.64,651.14,16.31,Abuja,FedEx,4,No,1891,142,Yes,Wallet,Marketplace
CUST6864,Travis Lamb,Male,19,South Africa,Returning,ORD024677,7/24/2024,7/28/2024,7/28/2024,0,Pending,PROD513,NovaTech Kitchen,Home Appliances,Kitchen,NovaTech,PrimeSource,4,241.76,967.04,9.4,102.68,180.51,18.67,Lagos,FedEx,5,Yes,382,18,No,Wallet,Marketplace
CUST2247,Michael Stevens,Male,24,Kenya,New,ORD024678,9/22/2023,9/26/2023,2/10/2023,6,Cancelled,PROD145,Auralis Shoes,Fashion,Shoes,Auralis,GlobalTech,6,214.47,1286.82,25.18,58.91,67.81,5.27,Lagos,DHL,3,Yes,2441,164,No,Card,Marketplace
CUST3733,Karl Russell,Female,59,Ghana,Returning,ORD024679,3/12/2023,3/15/2023,3/18/2023,3,Cancelled,PROD752,HyperGrid Laptops,Electronics,Laptops,HyperGrid,SupplyHub Ltd,7,2340.41,16382.87,16.8,5.12,-2320.86,-14.17,Accra,UPS,2,Yes,3928,424,No,Cash,Store
CUST8707,Cindy Neal,Female,50,Ghana,New,ORD024680,7/14/2022,7/14/2022,7/22/2022,8,Cancelled,PROD660,NovaTech Shoes,Fashion,Shoes,NovaTech,SupplyHub Ltd,3,80.72,242.16,46.35,36.88,27.49,11.35,Accra,FedEx,4,No,3706,537,No,Transfer,Store
CUST9648,Melody Greer,Female,45,Nigeria,New,ORD024681,2/6/2023,2/7/2023,10/2/2023,3,Returned,PROD974,HyperGrid Cleaning,Home Appliances,Cleaning,HyperGrid,SupplyHub Ltd,3,1308.69,3926.07,24.41,135.63,-135.41,-3.45,Accra,UPS,4,No,1797,320,No,Cash,Store
CUST7384,Jill Ramos,Female,19,Kenya,Returning,ORD024682,6/22/2024,6/26/2024,4/7/2024,8,Pending,PROD881,OmniCore Shoes,Fashion,Shoes,OmniCore,NextWave,4,154.8,619.2,14.58,20.95,184.91,29.86,Accra,DHL,4,Yes,3428,171,No,Transfer,Mobile_App
CUST6333,Adrian Edwards,Male,36,Ghana,Returning,ORD024683,3/2/2024,2/2/2024,9/2/2024,7,Cancelled,PROD250,Zentrix VR,Gaming,VR,Zentrix,SupplyHub Ltd,4,767.95,3071.8,39.34,14.02,1132.71,36.87,Lagos,FedEx,2,No,4660,311,Yes,Cash,Marketplace
CUST9114,Joshua Flores,Female,47,Kenya,New,ORD024684,1/9/2022,3/9/2022,9/10/2022,7,Delivered,PROD353,Auralis Cleaning,Home Appliances,Cleaning,Auralis,SupplyHub Ltd,6,1451.59,8709.54,32.41,125.48,1257.33,14.44,Abuja,DHL,0,Yes,3483,52,No,Transfer,Store
CUST8928,Erica Cain,Female,24,Nigeria,Returning,ORD024685,8/6/2024,10/6/2024,6/17/2024,7,Returned,PROD576,OmniCore Shoes,Fashion,Shoes,OmniCore,GlobalTech,4,150.99,603.96,40.82,70.07,227.97,37.75,Lagos,DHL,3,No,4632,884,No,Wallet,Mobile_App
CUST9723,Justin Schultz,Male,41,South Africa,Vip,ORD024686,7/11/2022,9/11/2022,11/8/2022,-1,Returned,PROD201,NovaTech Laptops,Electronics,Laptops,NovaTech,GlobalTech,2,1089.01,2178.02,48.4,141.84,797.31,36.61,Lagos,FedEx,5,Yes,3592,392,No,Transfer,Marketplace
CUST4050,Crystal Johnson,Male,31,Kenya,Vip,ORD024687,5/13/2023,5/18/2023,5/26/2023,8,Delivered,PROD831,HyperGrid Cleaning,Home Appliances,Cleaning,HyperGrid,NextWave,2,1185.72,2371.44,58.61,132.68,-316.27,-13.34,Lagos,FedEx,4,Yes,3566,666,No,Cash,Website
CUST9659,Samuel Copeland,Female,27,Nigeria,New,ORD024688,11/23/2022,11/27/2022,12/6/2022,9,Pending,PROD828,HyperGrid Cleaning,Home Appliances,Cleaning,HyperGrid,SupplyHub Ltd,5,532.3,2661.5,18.82,49.98,196.93,7.4,Lagos,FedEx,5,Yes,4389,304,No,Wallet,Website
CUST5652,Laura Gray,Female,23,Kenya,New,ORD024689,11/6/2024,7/11/2024,11/12/2024,5,Returned,PROD632,Zentrix Laptops,Electronics,Laptops,Zentrix,PrimeSource,3,1750.66,5251.98,13.66,87.56,1215.59,23.15,Lagos,FedEx,0,No,3514,16,No,Card,Mobile_App
CUST6266,Jesse Morrison,Male,65,South Africa,Returning,ORD024690,7/15/2024,7/17/2024,7/20/2024,3,Cancelled,PROD259,Zentrix Consoles,Gaming,Consoles,Zentrix,NextWave,1,279.42,279.42,18.39,103.51,-23.05,-8.25,Accra,GIG,5,No,2691,531,No,Wallet,Website
CUST2653,Patrick Bell,Female,19,Nigeria,Returning,ORD024691,10/13/2024,10/12/2024,10/18/2024,6,Cancelled,PROD989,Zentrix Consoles,Gaming,Consoles,Zentrix,GlobalTech,2,1087.22,2174.44,38.76,25.49,425.03,19.55,Lagos,DHL,1,No,82,9,No,Card,Website
CUST9198,Lisa Chandler,Male,57,Kenya,New,ORD024692,10/6/2023,7/10/2023,10/7/2023,0,Delivered,PROD843,Auralis Gaming Accessories,Gaming,Gaming Accessories,Auralis,GlobalTech,8,1037.72,8301.76,33.84,17.2,2790.99,33.62,Abuja,DHL,4,Yes,211,19,No,Card,Mobile_App
CUST8287,,Male,33,Kenya,New,ORD024693,3/21/2023,3/20/2023,3/25/2023,5,Cancelled,PROD767,OmniCore Laptops,Electronics,Laptops,OmniCore,GlobalTech,2,2425.23,4850.46,39.3,105.71,1629.19,33.59,Lagos,DHL,2,Yes,367,53,No,Cash,Website
CUST7160,Michelle Harper,Male,63,Ghana,Vip,ORD024694,2/11/2022,5/11/2022,11/7/2022,2,Pending,PROD329,NovaTech Men Wear,Fashion,Men Wear,NovaTech,SupplyHub Ltd,5,114.34,571.7,58.03,88.37,-64.77,-11.33,Accra,UPS,3,No,2332,255,No,Wallet,Website
CUST4995,Ashlee Kirby,Female,45,Kenya,Returning,ORD024695,9/25/2023,9/29/2023,10/9/2023,10,Returned,PROD548,OmniCore Laptops,Electronics,Laptops,OmniCore,NextWave,7,2333.23,16332.61,6.72,137.15,-73.73,-0.45,Accra,FedEx,3,No,4692,631,Yes,Transfer,Store
CUST3196,Donna Dyer,Male,50,Nigeria,Vip,ORD024696,3/20/2022,3/19/2022,3/18/2022,-1,Pending,PROD732,HyperGrid VR,Gaming,VR,HyperGrid,GlobalTech,3,1117.87,3353.61,6.18,127.63,212.42,6.33,Abuja,DHL,1,Yes,3238,485,Yes,Wallet,Store
CUST1534,Victoria Ward,Female,47,Ghana,Returning,ORD024697,3/3/2023,3/7/2023,3/17/2023,10,Delivered,PROD516,OmniCore Laptops,Electronics,Laptops,OmniCore,NextWave,4,451.01,1804.04,36.13,40.27,353.6,19.6,Abuja,DHL,1,Yes,1139,192,No,Cash,Store
CUST1304,Jon Avery,Male,39,South Africa,New,ORD024698,5/28/2022,5/30/2022,6/5/2022,6,Returned,PROD313,NovaTech VR,Gaming,VR,NovaTech,SupplyHub Ltd,4,416.25,1665,49.59,135.46,-49.71,-2.99,Lagos,FedEx,2,No,3153,470,No,Cash,Mobile_App
CUST6131,Dr. Sarah Garner MD,Male,47,Nigeria,New,ORD024699,11/10/2022,11/11/2022,11/16/2022,5,Delivered,PROD772,NovaTech Men Wear,Fashion,Men Wear,NovaTech,SupplyHub Ltd,8,69.16,553.28,4.83,5.41,125.35,22.66,Lagos,DHL,5,Yes,1077,20,No,Transfer,Store
CUST3560,Mark Williams,Male,47,South Africa,Returning,ORD024700,1/23/2022,1/22/2022,1/27/2022,5,Cancelled,PROD883,HyperGrid Men Wear,Fashion,Men Wear,HyperGrid,GlobalTech,7,171.57,1200.99,48.45,118.71,240.4,20.02,Accra,DHL,5,No,3797,234,No,Wallet,Store
CUST3550,Bryce Lopez,Male,65,Kenya,New,ORD024701,9/17/2024,9/19/2024,9/28/2024,9,Delivered,PROD461,OmniCore VR,Gaming,VR,OmniCore,SupplyHub Ltd,8,733.74,5869.92,43.6,128.59,1601.59,27.28,Accra,UPS,0,No,2010,66,No,Wallet,Website
CUST4591,Eric Wheeler,Male,60,Kenya,New,ORD024702,3/15/2022,3/17/2022,3/17/2022,0,Returned,PROD996,Auralis Cleaning,Home Appliances,Cleaning,Auralis,GlobalTech,1,807.77,807.77,30.01,119.45,173.11,21.43,Lagos,UPS,5,No,4179,260,No,Transfer,Marketplace
CUST6182,Matthew Walker,Male,35,South Africa,Vip,ORD024703,1/14/2023,1/19/2023,1/18/2023,-1,Cancelled,PROD463,Zentrix Cleaning,Home Appliances,Cleaning,Zentrix,PrimeSource,4,1381.05,5524.2,56.61,68.71,172.19,3.12,Accra,GIG,4,No,3135,71,Yes,Wallet,Marketplace
CUST2403,Jack Bradley,Male,28,Ghana,Vip,ORD024704,1/10/2022,1/9/2022,1/15/2022,6,Delivered,PROD215,Zentrix Consoles,Gaming,Consoles,Zentrix,PrimeSource,8,501.32,4010.56,58.18,126.68,776.92,19.37,Lagos,UPS,0,Yes,4765,247,No,Transfer,Website
CUST1989,Karina Phillips,Female,64,Nigeria,Vip,ORD024705,5/29/2024,5/31/2024,6/10/2024,10,Pending,PROD396,OmniCore Accessories,Electronics,Accessories,OmniCore,SupplyHub Ltd,7,2132.52,14927.64,16.65,52.27,1713.78,11.48,Lagos,FedEx,1,Yes,1047,134,Yes,Cash,Mobile_App
CUST1966,Anthony Johnson,Male,42,Ghana,Returning,ORD024706,12/15/2023,12/19/2023,12/21/2023,2,Delivered,PROD315,HyperGrid Men Wear,Fashion,Men Wear,HyperGrid,NextWave,7,187.68,1313.76,51.96,83.95,349.62,26.61,Lagos,FedEx,1,Yes,4246,429,No,Cash,Store
CUST4949,Jessica Carson,Male,23,Nigeria,Returning,ORD024707,8/31/2023,3/9/2023,9/10/2023,33,Delivered,PROD582,HyperGrid Accessories,Electronics,Accessories,HyperGrid,GlobalTech,8,736.36,5890.88,34.61,13.39,1448.99,24.6,Lagos,FedEx,2,No,4935,219,No,Card,Store
CUST6208,Mrs. Amanda Boone PhD,Female,58,Nigeria,Vip,ORD024708,5/23/2023,5/22/2023,5/29/2023,7,Delivered,PROD416,Zentrix Women Wear,Fashion,Women Wear,Zentrix,PrimeSource,5,299.9,1499.5,31.42,7,-191.02,-12.74,Accra,GIG,1,No,3047,69,Yes,Cash,Website
CUST6546,Nina Scott,Female,22,Kenya,New,ORD024709,5/2/2023,5/2/2023,5/11/2023,9,Delivered,PROD247,NovaTech Shoes,Fashion,Shoes,NovaTech,GlobalTech,7,203.29,1423.03,39.86,129.29,271.4,19.07,Lagos,GIG,1,No,1896,358,No,Cash,Store
CUST3710,Patrick Graham,Male,49,Ghana,Returning,ORD024710,1/30/2022,1/29/2022,2/7/2022,9,Cancelled,PROD392,HyperGrid Laptops,Electronics,Laptops,HyperGrid,GlobalTech,1,536.51,536.51,19.17,131.68,4.89,0.91,Abuja,UPS,2,Yes,2296,128,No,Wallet,Store
CUST5890,Heather Garcia,Female,22,Nigeria,Returning,ORD024711,1/26/2022,1/30/2022,1/30/2022,0,Cancelled,PROD895,OmniCore Gaming Accessories,Gaming,Gaming Accessories,OmniCore,PrimeSource,3,1165.28,3495.84,16.3,111.12,300.93,8.61,Accra,FedEx,2,No,2820,184,Yes,Card,Marketplace
CUST5469,Alex Long Jr.,Male,54,Ghana,New,ORD024712,5/13/2024,5/17/2024,5/24/2024,7,Delivered,PROD297,HyperGrid Consoles,Gaming,Consoles,HyperGrid,PrimeSource,1,801.74,801.74,9.49,43.31,246.4,30.73,Abuja,FedEx,4,No,3919,282,No,Transfer,Marketplace
CUST3631,Ryan Jacobs,Female,37,South Africa,New,ORD024713,7/19/2022,7/22/2022,7/22/2022,0,Returned,PROD193,NovaTech Men Wear,Fashion,Men Wear,NovaTech,SupplyHub Ltd,4,193.29,773.16,43.15,22.06,155.76,20.15,Abuja,UPS,5,Yes,234,32,No,Card,Mobile_App
CUST3958,Chad Miller,Male,50,Kenya,New,ORD024714,11/4/2024,4/11/2024,11/13/2024,9,Pending,PROD396,NovaTech Cooling,Home Appliances,Cooling,NovaTech,SupplyHub Ltd,1,1047.58,1047.58,32.95,140.58,-34.07,-3.25,Lagos,UPS,3,Yes,3602,140,No,Card,Store
CUST2776,Mrs. Jennifer Bell,Female,49,Nigeria,New,ORD024715,8/28/2023,8/31/2023,9/8/2023,8,Returned,PROD105,Auralis Cooling,Home Appliances,Cooling,Auralis,SupplyHub Ltd,7,302.33,2116.31,17.6,62.79,83.01,3.92,Lagos,FedEx,5,Yes,4711,8,No,Wallet,Mobile_App
CUST9169,Rebecca Mclaughlin,Female,48,South Africa,Returning,ORD024716,3/16/2024,3/16/2024,3/17/2024,1,Pending,PROD380,Zentrix Cooling,Home Appliances,Cooling,Zentrix,PrimeSource,2,710.75,1421.5,22.68,113.08,-150.13,-10.56,Lagos,GIG,1,No,4555,782,No,Card,Website
CUST6635,Tyler Davis,Male,54,Ghana,New,ORD024717,10/27/2022,10/28/2022,11/1/2022,4,Cancelled,PROD830,HyperGrid VR,Gaming,VR,HyperGrid,PrimeSource,6,1009.22,6055.32,21.54,108.16,2220.4,36.67,Lagos,GIG,1,Yes,777,23,No,Transfer,Mobile_App
CUST3070,Terri Ramos,Male,37,South Africa,Returning,ORD024718,2/21/2024,2/22/2024,3/2/2024,9,Returned,PROD545,Zentrix Cooling,Home Appliances,Cooling,Zentrix,GlobalTech,7,588.78,4121.46,33.16,80.94,-384.09,-9.32,Lagos,DHL,2,Yes,4103,169,Yes,Cash,Marketplace
CUST6171,Mario Brandt,Male,19,Nigeria,Vip,ORD024719,6/23/2024,6/28/2024,7/5/2024,7,Pending,PROD629,Zentrix Laptops,Electronics,Laptops,Zentrix,PrimeSource,7,827.16,5790.12,30.7,15.98,-699.64,-12.08,Accra,UPS,3,Yes,4448,420,No,Card,Mobile_App
CUST6292,,Female,54,South Africa,Returning,ORD024720,1/14/2024,1/15/2024,1/23/2024,8,Cancelled,PROD540,NovaTech Accessories,Electronics,Accessories,NovaTech,PrimeSource,8,1845.56,14764.48,16.86,114.98,552.22,3.74,Abuja,UPS,4,Yes,3688,590,Yes,Wallet,Mobile_App
CUST4478,Bobby Payne,Female,32,Kenya,New,ORD024721,10/23/2024,10/25/2024,10/26/2024,1,Returned,PROD526,NovaTech VR,Gaming,VR,NovaTech,NextWave,3,1085.58,3256.74,23.75,9.6,568.96,17.47,Lagos,GIG,3,No,4287,213,No,Cash,Store
CUST5180,Andrew Stone,Male,52,Ghana,New,ORD024722,10/27/2023,10/28/2023,11/2/2023,5,Delivered,PROD116,HyperGrid Men Wear,Fashion,Men Wear,HyperGrid,NextWave,4,174.24,696.96,48.59,125.21,44.15,6.33,Lagos,GIG,1,Yes,301,15,No,Cash,Marketplace
CUST3316,Erica Hayes,Male,37,South Africa,New,ORD024723,2/15/2022,2/20/2022,2/23/2022,3,Pending,PROD723,HyperGrid Cooling,Home Appliances,Cooling,HyperGrid,SupplyHub Ltd,6,240.16,1440.96,55.39,88.24,46.31,3.21,Lagos,GIG,3,No,3959,545,No,Transfer,Marketplace
CUST5025,Douglas Smith,Female,26,Ghana,New,ORD024724,11/21/2024,11/21/2024,11/21/2024,0,Delivered,PROD515,Zentrix Men Wear,Fashion,Men Wear,Zentrix,GlobalTech,2,41.46,82.92,17.88,139.19,11.32,13.65,Accra,DHL,4,No,4163,535,No,Wallet,Store
CUST3272,Christopher Martin,Female,56,South Africa,Returning,ORD024725,10/8/2022,10/9/2022,10/9/2022,0,Delivered,PROD753,NovaTech Smartphones,Electronics,Smartphones,NovaTech,NextWave,4,1342.49,5369.96,9.81,74.74,2076.07,38.66,Lagos,GIG,3,Yes,3700,264,Yes,Card,Mobile_App
CUST8400,James Fox,Male,23,Ghana,Returning,ORD024726,11/14/2024,11/16/2024,11/23/2024,7,Delivered,PROD142,Auralis Smartphones,Electronics,Smartphones,Auralis,PrimeSource,1,1589.34,1589.34,39.17,146.85,21.06,1.33,Lagos,DHL,1,Yes,1438,154,No,Wallet,Website
CUST9349,Mark Willis,Male,47,Ghana,Returning,ORD024727,10/27/2023,10/30/2023,4/11/2023,5,Pending,PROD125,HyperGrid Cooling,Home Appliances,Cooling,HyperGrid,PrimeSource,1,653.3,653.3,56.73,98.65,-64.05,-9.8,Lagos,DHL,4,Yes,4526,24,No,Wallet,Store
CUST9548,Ashley Roberts,Male,28,Ghana,New,ORD024728,8/1/2024,7/1/2024,1/14/2024,7,Returned,PROD656,OmniCore Accessories,Electronics,Accessories,OmniCore,SupplyHub Ltd,1,1449.45,1449.45,54.53,92.39,-160.91,-11.1,Lagos,DHL,5,No,1155,166,No,Cash,Marketplace
CUST9345,David Holloway,Male,56,Nigeria,New,ORD024729,5/21/2023,5/21/2023,5/23/2023,2,Returned,PROD640,OmniCore Cooling,Home Appliances,Cooling,OmniCore,PrimeSource,8,238.46,1907.68,36.09,32.09,50.85,2.67,Lagos,FedEx,5,No,498,11,No,Transfer,Marketplace
CUST4176,Lisa Barry,Male,21,Kenya,New,ORD024730,8/21/2022,8/21/2022,8/24/2022,3,Cancelled,PROD466,Auralis VR,Gaming,VR,Auralis,GlobalTech,2,226.44,452.88,28.3,145.23,-58.64,-12.95,Accra,DHL,3,Yes,4616,39,No,Card,Marketplace
CUST8268,Amanda Davenport,Male,26,Kenya,New,ORD024731,9/19/2023,9/20/2023,9/30/2023,10,Returned,PROD819,Auralis VR,Gaming,VR,Auralis,GlobalTech,1,1101.99,1101.99,25.97,79.65,174.87,15.87,Lagos,DHL,4,No,4148,455,No,Wallet,Website
CUST1033,Gabriella Thompson,Male,18,South Africa,Returning,ORD024732,9/11/2024,11/11/2024,11/14/2024,3,Delivered,PROD845,NovaTech VR,Gaming,VR,NovaTech,SupplyHub Ltd,6,848.92,5093.52,19.66,99.56,1672.56,32.84,Accra,DHL,4,Yes,168,10,Yes,Wallet,Store
CUST9101,James Garrison,Female,53,Kenya,Vip,ORD024733,8/14/2022,8/14/2022,8/13/2022,-1,Returned,PROD873,OmniCore Smartphones,Electronics,Smartphones,OmniCore,SupplyHub Ltd,3,2037.45,6112.35,19.11,60.53,-770.43,-12.6,Abuja,UPS,2,No,144,10,Yes,Cash,Website
